date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-05-03 12:00:00,3.9,100.0,7.7,340.0,309.0,19.5,291.5
2018-05-03 13:00:00,4.7,100.0,5.9,335.0,289.0,18.5,272.0
2018-05-03 14:00:00,6.4,95.95,3.35,320.0,438.0,94.0,357.5
2018-05-03 15:00:00,7.2,85.89,3.1,10.0,342.0,120.5,245.0
2018-05-03 16:00:00,7.2,92.71,5.1,340.0,351.0,163.5,246.5
2018-05-03 17:00:00,8.9,82.58,3.6,340.0,331.0,251.5,209.0
2018-05-03 18:00:00,8.15,80.24,0.75,277.0,203.0,333.0,101.0
2018-05-03 19:00:00,8.15,86.0,0.0,280.33,72.0,239.5,39.0
2018-05-03 20:00:00,5.0,96.55,2.85,160.0,0.5,1.0,0.5
2018-05-03 21:00:00,4.4,96.55,2.1,190.0,0.0,0.0,0.0
2018-05-03 22:00:00,5.0,100.0,3.6,240.0,0.0,0.0,0.0
2018-05-03 23:00:00,5.0,92.58,2.6,240.0,0.0,0.0,0.0
2018-05-04 00:00:00,3.9,92.52,3.6,210.0,0.0,0.0,0.0
2018-05-04 01:00:00,5.0,100.0,4.1,240.0,0.0,0.0,0.0
2018-05-04 02:00:00,6.1,96.6,5.1,240.0,0.0,0.0,0.0
2018-05-04 03:00:00,5.0,100.0,3.6,220.0,0.0,0.0,0.0
2018-05-04 04:00:00,4.4,100.0,2.1,200.0,0.0,0.0,0.0
2018-05-04 05:00:00,4.4,82.58,3.1,220.0,0.0,0.0,0.0
2018-05-04 06:00:00,6.1,82.22,2.1,230.0,33.5,142.5,21.5
2018-05-04 07:00:00,8.9,65.53,2.6,240.0,197.0,533.5,67.0
2018-05-04 08:00:00,10.6,56.02,3.1,260.0,405.5,732.0,92.5
2018-05-04 09:00:00,12.8,44.76,2.1,230.0,611.5,839.0,109.5
2018-05-04 10:00:00,13.9,36.61,0.0,215.67,787.0,898.0,122.0
2018-05-04 11:00:00,14.4,35.44,2.6,290.0,918.0,937.5,126.0
2018-05-04 12:00:00,15.6,32.81,0.0,235.0,997.5,974.0,117.0
2018-05-04 13:00:00,17.2,28.43,2.6,270.0,1009.0,976.5,117.0
2018-05-04 14:00:00,17.8,23.74,0.0,247.71,959.0,969.0,113.5
2018-05-04 15:00:00,18.3,24.2,0.0,127.33,851.0,952.0,104.0
2018-05-04 16:00:00,18.3,20.97,4.1,80.0,689.5,909.0,93.5
2018-05-04 17:00:00,17.8,23.74,3.1,80.0,495.0,837.5,80.5
2018-05-04 18:00:00,17.2,27.04,3.6,110.0,282.5,697.0,64.0
2018-05-04 19:00:00,14.4,35.44,2.6,130.0,87.5,379.5,36.5
2018-05-04 20:00:00,11.7,46.42,4.1,180.0,1.0,7.5,1.0
2018-05-04 21:00:00,11.7,38.6,5.1,200.0,0.0,0.0,0.0
2018-05-04 22:00:00,12.8,32.74,6.7,200.0,0.0,0.0,0.0
2018-05-04 23:00:00,11.7,38.6,5.7,210.0,0.0,0.0,0.0
2018-05-05 00:00:00,10.6,43.65,4.6,200.0,0.0,0.0,0.0
2018-05-05 01:00:00,7.8,54.95,3.1,190.0,0.0,0.0,0.0
2018-05-05 02:00:00,8.3,55.81,4.1,220.0,0.0,0.0,0.0
2018-05-05 03:00:00,9.4,49.31,4.6,220.0,0.0,0.0,0.0
2018-05-05 04:00:00,7.8,54.95,0.0,211.83,0.0,0.0,0.0
2018-05-05 05:00:00,7.8,54.95,4.1,210.0,0.0,0.0,0.0
2018-05-05 06:00:00,10.6,45.5,3.6,230.0,37.5,192.0,21.5
2018-05-05 07:00:00,13.9,36.61,2.6,240.0,184.0,483.5,67.0
2018-05-05 08:00:00,15.0,35.83,1.5,270.0,252.5,176.5,180.0
2018-05-05 09:00:00,16.7,30.58,0.0,257.5,529.5,566.5,180.5
2018-05-05 10:00:00,18.9,29.22,2.1,294.17,784.0,910.0,107.0
2018-05-05 11:00:00,20.6,21.86,2.1,350.0,812.5,630.0,278.5
2018-05-05 12:00:00,21.1,23.23,0.0,52.14,994.5,994.5,93.5
2018-05-05 13:00:00,21.7,23.53,2.6,135.5,1005.0,993.0,96.0
2018-05-05 14:00:00,21.1,23.23,0.0,125.6,949.5,972.0,99.0
2018-05-05 15:00:00,22.2,22.82,0.0,116.71,780.5,756.5,186.5
2018-05-05 16:00:00,22.8,22.98,2.1,140.0,585.0,571.0,204.0
2018-05-05 17:00:00,20.6,27.26,4.1,40.0,421.5,567.0,143.5
2018-05-05 18:00:00,20.0,27.29,3.1,90.0,252.0,520.5,86.0
2018-05-05 19:00:00,18.3,31.45,2.6,60.0,72.0,230.5,40.0
2018-05-05 20:00:00,16.1,42.3,2.6,100.0,1.0,4.5,1.0
2018-05-05 21:00:00,14.4,49.23,2.1,200.0,0.0,0.0,0.0
2018-05-05 22:00:00,12.8,56.59,2.6,200.0,0.0,0.0,0.0
2018-05-05 23:00:00,11.1,63.3,2.6,200.0,0.0,0.0,0.0
2018-05-06 00:00:00,12.8,56.59,2.6,190.0,0.0,0.0,0.0
2018-05-06 01:00:00,10.6,65.45,2.1,130.0,0.0,0.0,0.0
2018-05-06 02:00:00,11.7,54.34,2.1,180.0,0.0,0.0,0.0
2018-05-06 03:00:00,10.6,58.46,3.1,200.0,0.0,0.0,0.0
2018-05-06 04:00:00,9.4,60.71,2.1,140.0,0.0,0.0,0.0
2018-05-06 05:00:00,10.0,53.89,4.1,200.0,0.0,0.0,0.0
2018-05-06 06:00:00,12.8,44.76,5.1,200.0,39.0,201.5,21.5
2018-05-06 07:00:00,13.9,47.04,1.5,60.0,208.0,608.5,56.5
2018-05-06 08:00:00,16.7,42.47,0.0,35.17,416.0,784.0,76.0
2018-05-06 09:00:00,20.0,28.29,3.6,210.0,579.0,740.5,132.5
2018-05-06 10:00:00,21.1,27.6,2.1,260.0,646.5,457.5,306.0
2018-05-06 11:00:00,22.2,23.84,0.0,140.0,699.5,347.0,406.5
2018-05-06 12:00:00,22.8,22.98,2.1,280.0,713.5,281.0,458.5
2018-05-06 13:00:00,24.4,21.64,3.6,20.0,943.0,790.0,219.0
2018-05-06 14:00:00,25.0,20.87,2.1,20.0,882.0,720.5,249.5
2018-05-06 15:00:00,23.9,18.8,0.0,155.5,801.5,806.5,165.0
2018-05-06 16:00:00,23.3,20.32,1.5,100.0,600.0,587.0,214.0
2018-05-06 17:00:00,23.3,24.13,2.1,140.0,383.5,404.0,180.5
2018-05-06 18:00:00,22.2,25.8,2.6,140.0,209.0,292.5,115.5
2018-05-06 19:00:00,20.6,27.26,3.6,150.0,70.0,200.5,42.5
2018-05-06 20:00:00,20.6,31.89,2.1,340.0,1.0,3.0,1.0
2018-05-06 21:00:00,16.7,53.42,2.6,280.0,0.0,0.0,0.0
2018-05-06 22:00:00,15.0,59.55,1.5,160.0,0.0,0.0,0.0
2018-05-06 23:00:00,15.0,53.33,5.7,190.0,0.0,0.0,0.0
2018-05-07 00:00:00,16.1,37.75,5.7,180.0,0.0,0.0,0.0
2018-05-07 01:00:00,14.4,43.64,5.1,180.0,0.0,0.0,0.0
2018-05-07 02:00:00,13.9,45.08,7.2,170.0,0.0,0.0,0.0
2018-05-07 03:00:00,12.2,54.47,7.2,170.0,0.0,0.0,0.0
2018-05-07 04:00:00,11.7,56.3,4.6,170.0,0.0,0.0,0.0
2018-05-07 05:00:00,10.6,60.57,2.1,210.0,0.0,0.0,0.0
2018-05-07 06:00:00,11.1,61.12,2.1,170.0,22.0,11.0,21.0
2018-05-07 07:00:00,12.8,59.01,0.0,254.83,115.0,75.0,95.5
2018-05-07 08:00:00,16.1,39.12,2.6,230.0,234.0,133.5,178.0
2018-05-07 09:00:00,16.7,51.61,0.0,154.5,157.5,7.0,153.0
2018-05-07 10:00:00,20.0,31.95,1.5,240.83,232.0,17.0,219.0
2018-05-07 11:00:00,23.3,23.12,2.1,270.0,341.0,28.5,316.5
2018-05-07 12:00:00,23.9,15.64,0.0,224.29,399.0,38.5,364.0
2018-05-07 13:00:00,23.9,20.59,2.1,160.0,386.5,35.0,354.5
2018-05-07 14:00:00,24.4,18.24,4.6,160.0,511.0,130.0,396.5
2018-05-07 15:00:00,24.4,19.01,5.1,210.0,430.0,173.5,297.0
2018-05-07 16:00:00,25.0,19.28,6.7,290.0,441.5,209.5,299.0
2018-05-07 17:00:00,24.4,18.24,2.1,230.0,275.5,140.0,208.0
2018-05-07 18:00:00,23.3,20.32,2.6,290.0,209.5,306.5,112.5
2018-05-07 19:00:00,22.2,20.84,2.1,108.6,68.5,166.0,45.5
2018-05-07 20:00:00,19.4,29.36,4.1,250.0,1.5,5.0,1.5
2018-05-07 21:00:00,18.3,30.34,4.1,250.0,0.0,0.0,0.0
2018-05-07 22:00:00,18.9,26.62,2.6,260.0,0.0,0.0,0.0
2018-05-07 23:00:00,16.7,32.14,3.1,230.0,0.0,0.0,0.0
2018-05-08 00:00:00,16.7,29.34,5.1,240.0,0.0,0.0,0.0
2018-05-08 01:00:00,16.1,30.48,4.1,250.0,0.0,0.0,0.0
2018-05-08 02:00:00,15.6,31.48,4.6,320.0,0.0,0.0,0.0
2018-05-08 03:00:00,12.8,48.43,2.1,210.0,0.0,0.0,0.0
2018-05-08 04:00:00,12.8,56.59,6.7,10.0,0.0,0.0,0.0
2018-05-08 05:00:00,10.0,71.04,4.6,10.0,0.0,0.0,0.0
2018-05-08 06:00:00,11.1,71.26,2.1,330.0,42.0,213.0,22.5
2018-05-08 07:00:00,12.2,64.0,0.0,286.0,212.5,613.5,56.0
2018-05-08 08:00:00,13.3,59.55,1.5,229.83,422.5,798.0,72.5
2018-05-08 09:00:00,15.0,53.33,0.0,134.83,625.5,892.5,83.0
2018-05-08 10:00:00,17.2,44.45,0.0,124.0,799.5,947.5,89.0
2018-05-08 11:00:00,19.4,38.71,4.1,360.0,927.5,978.0,93.0
2018-05-08 12:00:00,21.1,33.42,3.6,30.0,1000.5,995.0,93.5
2018-05-08 13:00:00,21.7,28.77,3.6,60.0,1010.5,994.5,95.0
2018-05-08 14:00:00,22.8,24.88,3.6,40.0,958.5,984.5,91.5
2018-05-08 15:00:00,23.3,23.12,4.1,40.0,852.0,964.5,87.5
2018-05-08 16:00:00,23.3,23.12,3.1,60.0,696.5,929.5,79.5
2018-05-08 17:00:00,23.9,21.5,0.0,14.17,505.0,866.5,68.5
2018-05-08 18:00:00,22.2,25.8,2.6,50.0,297.0,750.0,55.0
2018-05-08 19:00:00,19.4,31.77,2.1,90.0,100.5,472.5,34.0
2018-05-08 20:00:00,17.8,36.65,2.1,150.0,2.5,25.5,2.5
2018-05-08 21:00:00,14.4,49.23,3.1,190.0,0.0,0.0,0.0
2018-05-08 22:00:00,12.2,56.83,2.6,190.0,0.0,0.0,0.0
2018-05-08 23:00:00,13.9,47.04,1.5,80.0,0.0,0.0,0.0
2018-05-09 00:00:00,11.7,58.74,3.1,350.0,0.0,0.0,0.0
2018-05-09 01:00:00,11.7,52.07,3.1,260.0,0.0,0.0,0.0
2018-05-09 02:00:00,10.6,60.57,2.1,220.0,0.0,0.0,0.0
2018-05-09 03:00:00,10.6,60.57,2.6,220.0,0.0,0.0,0.0
2018-05-09 04:00:00,11.1,48.3,2.6,230.0,0.0,0.0,0.0
2018-05-09 05:00:00,8.3,65.39,1.5,180.0,0.0,0.0,0.0
2018-05-09 06:00:00,10.6,65.45,1.5,150.0,37.0,149.5,21.5
2018-05-09 07:00:00,14.4,50.99,2.6,250.0,143.0,199.0,91.5
2018-05-09 08:00:00,17.2,36.48,0.0,239.0,273.5,247.5,171.0
2018-05-09 09:00:00,20.0,35.76,3.1,230.0,374.5,153.5,279.0
2018-05-09 10:00:00,21.7,29.81,2.6,340.0,513.5,220.5,350.5
2018-05-09 11:00:00,21.7,31.1,2.6,40.0,535.0,165.5,391.0
2018-05-09 12:00:00,23.9,28.19,3.1,10.0,691.0,237.0,474.0
2018-05-09 13:00:00,24.4,27.35,1.5,81.17,944.5,736.5,265.5
2018-05-09 14:00:00,25.0,24.42,3.6,30.0,776.5,447.0,380.5
2018-05-09 15:00:00,23.9,26.09,2.6,60.0,587.0,250.0,386.0
2018-05-09 16:00:00,23.9,27.21,2.1,80.0,366.0,84.5,309.5
2018-05-09 17:00:00,23.3,28.22,2.6,30.0,206.5,38.0,186.5
2018-05-09 18:00:00,22.8,27.88,2.6,40.0,126.5,40.0,113.5
2018-05-09 19:00:00,20.6,34.46,4.1,150.0,45.0,12.0,44.0
2018-05-09 20:00:00,17.8,42.79,5.1,170.0,1.5,0.0,1.5
2018-05-09 21:00:00,16.1,45.71,4.1,170.0,0.0,0.0,0.0
2018-05-09 22:00:00,15.0,47.36,3.6,180.0,0.0,0.0,0.0
2018-05-09 23:00:00,13.3,50.68,4.1,170.0,0.0,0.0,0.0
2018-05-10 00:00:00,11.7,56.3,2.1,160.0,0.0,0.0,0.0
2018-05-10 01:00:00,10.0,63.05,2.1,240.0,0.0,0.0,0.0
2018-05-10 02:00:00,11.1,58.59,3.6,240.0,0.0,0.0,0.0
2018-05-10 03:00:00,12.2,54.47,3.1,270.0,0.0,0.0,0.0
2018-05-10 04:00:00,9.4,65.64,2.1,210.0,0.0,0.0,0.0
2018-05-10 05:00:00,8.9,65.53,1.5,190.0,0.0,0.0,0.0
2018-05-10 06:00:00,10.6,65.45,2.6,170.0,47.5,267.0,22.5
2018-05-10 07:00:00,14.4,55.44,0.0,153.0,224.5,664.0,52.0
2018-05-10 08:00:00,21.1,34.85,0.0,251.67,421.0,773.0,80.5
2018-05-10 09:00:00,22.8,35.34,1.5,20.0,572.5,672.5,157.5
2018-05-10 10:00:00,26.1,23.87,0.0,227.86,806.5,948.5,91.0
2018-05-10 11:00:00,27.8,13.61,7.7,280.0,934.0,979.5,94.5
2018-05-10 12:00:00,28.3,13.79,7.2,220.0,987.5,940.0,127.5
2018-05-10 13:00:00,29.4,14.17,6.7,230.0,892.5,644.0,298.0
2018-05-10 14:00:00,28.3,13.22,5.1,210.0,772.5,476.0,352.0
2018-05-10 15:00:00,28.9,12.77,8.8,250.0,595.0,294.5,362.5
2018-05-10 16:00:00,28.3,13.22,6.2,260.0,569.5,532.0,218.5
2018-05-10 17:00:00,28.9,13.31,6.2,290.0,458.5,670.0,120.0
2018-05-10 18:00:00,26.7,17.43,5.7,20.0,193.0,301.5,86.0
2018-05-10 19:00:00,22.2,37.93,6.7,20.0,18.0,5.5,17.0
2018-05-10 20:00:00,20.0,48.75,6.7,360.0,0.5,0.0,0.5
2018-05-10 21:00:00,17.2,60.09,5.7,10.0,0.0,0.0,0.0
2018-05-10 22:00:00,14.4,71.89,10.3,360.0,0.0,0.0,0.0
2018-05-10 23:00:00,12.8,77.14,8.2,340.0,0.0,0.0,0.0
2018-05-11 00:00:00,12.2,77.04,4.6,350.0,0.0,0.0,0.0
2018-05-11 01:00:00,11.1,80.08,2.1,320.0,0.0,0.0,0.0
2018-05-11 02:00:00,10.6,82.79,2.1,320.0,0.0,0.0,0.0
2018-05-11 03:00:00,10.0,86.18,2.6,340.0,0.0,0.0,0.0
2018-05-11 04:00:00,8.3,89.64,2.6,240.0,0.0,0.0,0.0
2018-05-11 05:00:00,7.8,88.98,3.1,220.0,0.0,0.0,0.0
2018-05-11 06:00:00,10.6,85.66,1.5,190.0,46.0,185.0,27.5
2018-05-11 07:00:00,13.3,69.28,2.6,170.0,216.5,566.0,67.0
2018-05-11 08:00:00,14.4,64.5,1.5,213.5,364.0,530.5,134.0
2018-05-11 09:00:00,17.2,53.91,3.1,100.0,604.0,780.0,125.5
2018-05-11 10:00:00,18.9,46.5,3.6,160.0,750.0,749.0,185.0
2018-05-11 11:00:00,22.8,36.57,4.6,110.0,821.5,637.5,276.5
2018-05-11 12:00:00,24.4,29.74,7.2,150.0,810.0,468.0,380.5
2018-05-11 13:00:00,24.4,30.79,6.2,160.0,836.5,515.0,358.5
2018-05-11 14:00:00,23.9,29.39,3.6,180.0,725.5,348.0,416.0
2018-05-11 15:00:00,22.2,45.86,5.7,330.0,335.0,38.0,304.5
2018-05-11 16:00:00,19.4,58.64,8.2,280.0,225.0,26.0,207.0
2018-05-11 17:00:00,17.8,64.82,7.7,310.0,125.5,7.0,122.0
2018-05-11 18:00:00,16.7,72.31,8.2,320.0,138.0,111.5,104.5
2018-05-11 19:00:00,15.0,83.33,6.95,340.0,64.5,102.5,49.0
2018-05-11 20:00:00,12.5,92.98,7.37,356.67,2.0,3.0,2.0
2018-05-11 21:00:00,11.1,100.0,5.9,102.5,0.0,0.0,0.0
2018-05-11 22:00:00,10.6,100.0,2.6,53.33,0.0,0.0,0.0
2018-05-11 23:00:00,10.0,100.0,1.5,10.0,0.0,0.0,0.0
2018-05-12 00:00:00,10.0,97.0,1.5,50.0,0.0,0.0,0.0
2018-05-12 01:00:00,10.6,100.0,3.1,80.0,0.0,0.0,0.0
2018-05-12 02:00:00,11.1,96.73,2.1,40.0,0.0,0.0,0.0
2018-05-12 03:00:00,10.6,100.0,0.5,40.0,0.0,0.0,0.0
2018-05-12 04:00:00,10.6,96.07,0.75,80.0,0.0,0.0,0.0
2018-05-12 05:00:00,10.6,100.0,0.75,100.0,0.0,0.0,0.0
2018-05-12 06:00:00,10.77,100.0,1.73,320.0,47.5,184.0,28.5
2018-05-12 07:00:00,11.1,96.73,2.85,205.0,59.0,123.0,33.0
2018-05-12 08:00:00,11.1,96.73,3.1,60.0,36.0,0.0,36.0
2018-05-12 09:00:00,12.2,89.94,2.85,50.0,146.5,14.0,137.5
2018-05-12 10:00:00,15.0,69.27,2.35,20.0,640.0,485.5,269.5
2018-05-12 11:00:00,16.15,64.58,4.1,25.0,709.0,494.5,288.0
2018-05-12 12:00:00,18.3,64.17,4.6,20.0,513.5,94.0,426.5
2018-05-12 13:00:00,18.3,60.76,3.1,60.0,451.5,66.5,389.5
2018-05-12 14:00:00,18.9,60.5,5.1,50.0,344.5,34.0,314.5
2018-05-12 15:00:00,16.4,70.06,5.4,320.0,240.5,24.0,221.5
2018-05-12 16:00:00,16.7,69.49,7.7,350.0,393.0,160.0,285.5
2018-05-12 17:00:00,15.0,80.54,6.95,335.0,83.5,1.5,82.5
2018-05-12 18:00:00,14.4,80.54,7.2,350.0,132.0,148.5,89.0
2018-05-12 19:00:00,13.3,83.68,6.2,350.0,81.5,217.5,47.5
2018-05-12 20:00:00,12.5,89.94,5.4,355.0,3.0,9.0,3.0
2018-05-12 21:00:00,11.7,92.96,4.85,350.0,0.0,0.0,0.0
2018-05-12 22:00:00,11.7,89.3,3.6,10.0,0.0,0.0,0.0
2018-05-12 23:00:00,11.1,92.92,2.6,20.0,0.0,0.0,0.0
2018-05-13 00:00:00,11.1,92.92,2.1,10.0,0.0,0.0,0.0
2018-05-13 01:00:00,11.1,92.92,2.1,290.0,0.0,0.0,0.0
2018-05-13 02:00:00,11.1,92.92,0.0,267.5,0.0,0.0,0.0
2018-05-13 03:00:00,10.6,96.07,2.1,300.0,0.0,0.0,0.0
2018-05-13 04:00:00,10.6,96.07,2.6,325.0,0.0,0.0,0.0
2018-05-13 05:00:00,10.3,100.0,2.22,352.5,0.0,0.0,0.0
2018-05-13 06:00:00,10.0,100.0,1.5,10.0,50.5,223.5,27.5
2018-05-13 07:00:00,10.6,96.07,1.8,355.0,92.0,227.5,43.0
2018-05-13 08:00:00,11.7,89.3,2.6,360.0,92.5,0.5,92.5
2018-05-13 09:00:00,12.77,80.39,3.1,353.33,187.5,17.5,176.0
2018-05-13 10:00:00,14.15,74.84,4.1,355.0,418.0,82.5,355.5
2018-05-13 11:00:00,15.6,72.11,6.2,360.0,417.0,54.0,370.5
2018-05-13 12:00:00,15.0,72.0,6.7,330.0,528.0,112.5,424.5
2018-05-13 13:00:00,13.3,80.39,7.45,350.0,191.0,13.0,179.0
2018-05-13 14:00:00,12.2,82.99,4.6,10.0,128.0,4.5,124.0
2018-05-13 15:00:00,12.8,79.78,5.1,340.0,102.5,1.0,101.5
2018-05-13 16:00:00,12.8,79.78,3.6,340.0,119.0,3.0,117.0
2018-05-13 17:00:00,13.03,74.65,3.43,360.0,160.5,21.0,150.5
2018-05-13 18:00:00,13.3,77.21,2.55,340.0,160.5,160.0,110.5
2018-05-13 19:00:00,12.8,86.46,2.1,330.0,78.0,172.0,51.0
2018-05-13 20:00:00,12.8,79.78,1.5,330.0,2.5,2.5,2.5
2018-05-13 21:00:00,12.8,86.46,4.1,350.0,0.0,0.0,0.0
2018-05-13 22:00:00,11.1,86.29,4.1,10.0,0.0,0.0,0.0
2018-05-13 23:00:00,10.3,96.05,3.85,25.0,0.0,0.0,0.0
2018-05-14 00:00:00,9.4,96.68,3.6,330.0,0.0,0.0,0.0
2018-05-14 01:00:00,8.9,100.0,4.35,305.0,0.0,0.0,0.0
2018-05-14 02:00:00,8.9,100.0,3.35,300.0,0.0,0.0,0.0
2018-05-14 03:00:00,9.2,100.0,2.6,335.0,0.0,0.0,0.0
2018-05-14 04:00:00,10.0,100.0,1.5,250.0,0.0,0.0,0.0
2018-05-14 05:00:00,10.0,96.05,1.5,260.0,0.0,0.0,0.0
2018-05-14 06:00:00,10.3,92.27,0.75,230.0,34.5,99.5,23.5
2018-05-14 07:00:00,10.6,89.21,3.1,130.0,39.0,19.5,35.0
2018-05-14 08:00:00,11.7,79.62,2.6,140.0,286.5,307.5,136.5
2018-05-14 09:00:00,13.9,68.93,2.1,70.0,444.0,310.0,254.0
2018-05-14 10:00:00,15.6,61.77,3.6,120.0,663.5,549.0,245.5
2018-05-14 11:00:00,16.1,57.82,2.1,97.2,450.0,129.5,340.0
2018-05-14 12:00:00,15.85,64.33,3.1,230.0,140.5,4.5,136.5
2018-05-14 13:00:00,11.73,66.26,4.73,101.67,603.5,231.5,388.0
2018-05-14 14:00:00,17.2,50.0,3.1,20.0,900.5,835.5,158.0
2018-05-14 15:00:00,17.8,41.03,2.1,34.17,840.0,901.5,116.0
2018-05-14 16:00:00,18.3,44.76,5.1,340.0,692.0,877.5,99.0
2018-05-14 17:00:00,17.2,50.0,3.6,30.0,502.0,800.5,88.5
2018-05-14 18:00:00,16.1,51.45,5.1,20.0,266.5,530.0,81.0
2018-05-14 19:00:00,13.9,66.62,4.6,40.0,53.0,100.0,37.5
2018-05-14 20:00:00,12.23,71.37,4.8,30.0,3.0,10.5,3.0
2018-05-14 21:00:00,11.7,73.87,3.1,195.0,0.0,0.0,0.0
2018-05-14 22:00:00,10.82,89.21,3.1,285.0,0.0,0.0,0.0
2018-05-14 23:00:00,10.0,92.86,1.5,270.0,0.0,0.0,0.0
2018-05-15 00:00:00,10.6,85.66,2.6,300.0,0.0,0.0,0.0
2018-05-15 01:00:00,9.4,86.12,0.0,141.0,0.0,0.0,0.0
2018-05-15 02:00:00,8.3,86.0,2.1,240.0,0.0,0.0,0.0
2018-05-15 03:00:00,7.2,89.55,2.1,190.0,0.0,0.0,0.0
2018-05-15 04:00:00,6.7,92.68,2.1,180.0,0.0,0.0,0.0
2018-05-15 05:00:00,7.8,88.98,3.1,140.0,0.0,0.0,0.0
2018-05-15 06:00:00,7.8,92.74,0.0,102.0,54.0,234.5,29.0
2018-05-15 07:00:00,11.1,80.08,0.0,130.17,228.5,604.0,63.5
2018-05-15 08:00:00,15.0,59.55,4.6,210.0,435.0,779.0,80.0
2018-05-15 09:00:00,17.2,46.34,5.1,160.0,635.0,875.0,90.0
2018-05-15 10:00:00,18.3,43.24,3.1,210.0,804.0,928.0,96.0
2018-05-15 11:00:00,20.0,38.89,3.1,110.0,927.5,955.5,100.5
2018-05-15 12:00:00,21.1,34.85,2.1,146.0,998.0,970.5,102.5
2018-05-15 13:00:00,22.2,31.24,3.1,118.17,997.0,940.0,121.0
2018-05-15 14:00:00,22.8,25.78,0.0,103.33,874.5,736.5,219.0
2018-05-15 15:00:00,20.6,28.46,2.6,130.5,368.0,137.0,255.0
2018-05-15 16:00:00,17.2,47.97,4.4,50.0,100.0,3.5,97.5
2018-05-15 17:00:00,18.35,49.82,5.95,110.0,104.0,12.0,98.0
2018-05-15 18:00:00,15.6,57.3,4.1,160.0,187.0,216.0,120.0
2018-05-15 19:00:00,16.7,49.52,4.6,180.0,68.0,87.5,51.0
2018-05-15 20:00:00,14.4,59.82,2.6,170.0,2.5,0.0,2.5
2018-05-15 21:00:00,13.9,59.28,1.5,150.0,0.0,0.0,0.0
2018-05-15 22:00:00,13.9,59.28,5.1,150.0,0.0,0.0,0.0
2018-05-15 23:00:00,13.9,63.95,6.2,180.0,0.0,0.0,0.0
2018-05-16 00:00:00,12.8,68.71,5.7,170.0,0.0,0.0,0.0
2018-05-16 01:00:00,12.8,66.39,5.1,190.0,0.0,0.0,0.0
2018-05-16 02:00:00,12.2,66.26,6.2,200.0,0.0,0.0,0.0
2018-05-16 03:00:00,11.7,71.37,4.6,190.0,0.0,0.0,0.0
2018-05-16 04:00:00,10.0,76.68,4.1,170.0,0.0,0.0,0.0
2018-05-16 05:00:00,10.0,76.68,3.6,160.0,0.0,0.0,0.0
2018-05-16 06:00:00,11.7,71.37,4.1,170.0,59.5,313.0,27.0
2018-05-16 07:00:00,16.1,49.7,4.1,220.0,243.0,690.0,54.0
2018-05-16 08:00:00,18.3,38.39,5.1,230.0,454.0,844.5,68.0
2018-05-16 09:00:00,20.6,30.78,2.1,240.0,656.0,925.0,78.5
2018-05-16 10:00:00,23.3,18.54,2.6,310.0,827.0,969.0,86.0
2018-05-16 11:00:00,23.9,14.86,2.6,40.0,951.0,992.0,91.5
2018-05-16 12:00:00,24.4,15.17,0.0,120.5,1021.5,1006.0,91.5
2018-05-16 13:00:00,25.0,14.64,0.0,104.83,1033.0,1007.5,92.5
2018-05-16 14:00:00,25.6,14.73,2.6,50.0,983.0,998.5,91.0
2018-05-16 15:00:00,26.1,16.49,4.1,100.0,875.5,977.0,87.5
2018-05-16 16:00:00,25.6,16.16,7.2,100.0,717.0,936.5,80.5
2018-05-16 17:00:00,25.0,17.6,6.7,80.0,526.0,873.0,71.5
2018-05-16 18:00:00,23.3,28.22,7.2,80.0,316.5,752.5,59.0
2018-05-16 19:00:00,21.7,35.02,3.6,80.0,117.5,489.0,38.5
2018-05-16 20:00:00,19.4,34.35,4.1,140.0,5.5,42.0,5.0
2018-05-16 21:00:00,14.4,43.64,2.6,180.0,0.0,0.0,0.0
2018-05-16 22:00:00,16.7,37.65,5.7,180.0,0.0,0.0,0.0
2018-05-16 23:00:00,16.1,49.7,5.1,180.0,0.0,0.0,0.0
2018-05-17 00:00:00,16.1,55.5,5.1,160.0,0.0,0.0,0.0
2018-05-17 01:00:00,14.4,61.91,2.1,160.0,0.0,0.0,0.0
2018-05-17 02:00:00,15.0,62.05,6.7,170.0,0.0,0.0,0.0
2018-05-17 03:00:00,13.3,71.68,4.1,170.0,0.0,0.0,0.0
2018-05-17 04:00:00,11.1,82.85,3.1,200.0,0.0,0.0,0.0
2018-05-17 05:00:00,11.1,76.86,0.0,232.67,0.0,0.0,0.0
2018-05-17 06:00:00,13.3,57.11,3.1,240.0,62.5,323.5,28.0
2018-05-17 07:00:00,17.2,41.15,2.6,300.0,248.5,696.0,56.0
2018-05-17 08:00:00,19.4,37.12,3.6,260.0,460.5,845.0,73.0
2018-05-17 09:00:00,22.2,28.91,2.6,310.0,623.5,797.0,127.5
2018-05-17 10:00:00,24.4,25.31,2.1,50.0,821.0,933.0,105.5
2018-05-17 11:00:00,26.1,22.08,2.1,40.0,953.5,990.0,94.0
2018-05-17 12:00:00,26.7,21.31,3.6,20.0,928.0,723.0,260.0
2018-05-17 13:00:00,27.8,21.6,3.6,80.0,996.0,871.5,181.5
